modelId,rating,ratingDate,review,reviewId
849559,1,01/01/2017,"Disappointing While I like the new look- this is a disappointing product- after 20 years of no-brainer sizing and comfort, Nike really messed up with this- it is too stiff and small- really, really disappointing ... I'm totally bummed that I will have to look for a new sneaker brand- I'm going to send these back and never buy anything Nike again- Atta go morons",141593586
849559,5,11/14/2016,Air Max I have bought air maxes for now 3 years and I'm proud to say that these are much better than the previous. In so many ways.,134614553
849559,5,11/11/2016,"7 times better than the previous version I bought 2 pairs yesterday. I am in love with these shoes. I have the 2016 version in black and blue and the differences are substantial. 
1. First you will find that the tongue on the 2017 version is connected on both sides in a continuos way and not detached like in the 2016 version which is quite annoying. 
2. The swoosh is being moved on both sides of the shoes as well in order to be visible where is required and not on almost top of the shoes as in the 2016 version.
3. Shoes are made in Vietnam, which means more quality oriented than China. 
4. The colors of material are real and beautiful, Black is actual black!
5. The color of the soles are in tone with the main color of the shoes, which looks much better than previous clear version
6. In general the material is excellent and absolutely more durable than 2016 version
7. Comfort is exactly the same, slightly more narrow wearing of the 2017 version

Finally I am extremely satisfied of the improvement of the Air Max 2017 version, I am looking forward to buy the Green and Red/Orange version as well of this model. The best in the Running Shoes market today.

I absolutely recommend these shoes to anybody looking for a professional pair of running sneakers",134259260
849559,5,11/11/2016,Amazing shoe for running. This was definitely one of the shoe to look for guys.,134250676
849560,4,10/06/2017,"Get one size bigger than your normal size I have narrow feet, but all Nike shoes are seem to be small. Unless you don't wear any sock, you should get one size bigger than your normal size.",171909130
849560,2,09/27/2017,Noisy! I have been buying airmaxes since the 90s. This is the first pair that I didnt like.  I love the way they look and they are comfortable.  There are cons though.  They are super slippery on wet surfaces. They are also NOISY. They make so much noise when I walk that it is almost embarrassing to wear them.,170373507
849560,2,09/05/2017,"Deflated I've been a loyal Nike running shoes buyer for over 15 years. It started with Air Max. Excellent cushion for the neutral gait runners. My last couple of pairs were disappointing. The soles are super slippery on wet sidewalks. Recently got a flat on my 2016 Air Max. 
Nike, not sure if you've made some changes with your materials but the durability is awful. Please fix.",169769700
849560,1,06/14/2017,"Not Nike's Best I love my Nike Free 4.0 Fly Knits. They cured my achilles tendon issues. I felt like I needed better support, so I bought these. When I first put them on, they felt good (no pressure on the back where the shoe rests on the achilles tendon). I went walking and they felt a bit clunky, but I thought it was just the comparison to the Fly Knits. I went on a few runs and my toes got so sore. The shoes made my feet hurt. I gave them several chances, and the comfort never got better. I am so disappointed I spent this much money on shoes I will never be able wear.",163733990
849560,1,06/12/2017,"On my 2nd return I was so excited when I got my 2017 Air Maxes to add to my collection. Sadly, I was also quickly dissappointed. After 3 weeks and not wearing them every day, they did not feel right. Turns out the cushion had deflated. I called into customer service and exchanged them. They never sent a return label, had to make another call to get one. Finally, I was able to return them & after 2 weeks & no update called again & was told, hold on while we process the return. If I did not call in I would still be waiting. A week later almost I received my replacement pair. They are very nice at customer service but you should not have to make so many phone calls & waste so much time. This is the 2nd return. I bought two pair of sneakers & they were both defective. Poor customer serivce & poor quality sneakers. Very dissapointing NIKE.",163643225
849560,3,06/07/2017,"Very Comfortable This was the 3rd pair of Air Max I have purchased and every pair has deflated. Nike has been great about refunding the sneakers, but I would like to see a pair that does not deflate in just a few months. I have flat feet and a bad knee so I use the sneakers for everyday walking. Even with sticking to level ground and cement floors they still deflated. Love the Air Max sneakers, but wish they would last longer!",163219159
849560,5,04/26/2017,"love it the shipment came very fast .the shoe his holdi g my ankle very well and ru ing sith it is mike flothing on a cloud .tge desighed was great its ferfect , thank god for nike.",159634798
849560,5,03/04/2017,"Only Nike for Me! Since I got my knee replacement, I wouldn't think of any other brand to wear for walking than Nike AirMax! It keeps me stable and cushions my foot and knee at the same time so I don't have any knee pain. Therefore, I can walk longer whether it's on a treadmill or on a track. I even wear my Nike when I ride my bike. It is essential for me to keep moving and exercising and thanks to Nike, I am able to do so! I love my Nike AirMax!",153593780
849560,5,03/03/2017,"LOVE!!! These shoes are SO incredibly comfortable! I do a lot of walking/running and my feet never tire out. Style and comfort, LOVE them!",153557097
849560,5,02/11/2017,"FINALLY!! I have worn the air max tailwind 4 FOR EVER...I searched the world, literally, buying my last pairs from Austrailia. Since you no longer make them, I was trying on every brand of shoe-THANK YOU for finally bringing back a shoe with some drop/differential-with a high arch the flat Nike's did not feel good on my feet. So glad to be able to buy something with good support again. THANK YOU!!",150395866
849560,5,01/30/2017,"Best shoes ever I used to feel little knee pain every time i ran in gym or outside. I always thought something is wrong with my knees or i don't know how to run. But once i switched to airmax, i never experienced that knee pain again. I love this pair.",148939582
849560,4,01/26/2017,Air max 2017 When I got them I instantly fell in love. very comfortable and perfect for everyday wear.,147822624
849576,2,11/03/2017,"A ""4E"" (Extra-Wide) and it runs narrow??? Just received the Structure 20 and disappointed that it runs narrow.

Most sport shoe companies' shoes run narrow and most do not offer wide and extra wide choices (thank you Nike!). . . 

BUT if a shoe is labeled ""4E"" and ""Extra-Wide"" I expect something more than I received. These are the narrowest Nike Structure shoes in many years (I've been wearing Structures, extra-wide, since model 14 or so and none have been this narrow.)",175543419
849576,5,10/23/2017,"Great shoe, perfect fit I have a narrow foot and the Structure 20 N shoes are true to form. I especially like the narrow heal that locks my foot in place with no heal slip. The support and ""just right"" cushioning makes my runs a thing to look forward to.",175113263
849576,5,09/25/2017,"Zoom Structure is the best stability shoe on the market!! The Air Zoom Structure shoes are the best stability shoes I've found on the market. They are comfortable, and the dynamic fit hugs your foot and provides a support that I have not been able to find in any other shoe brand. I have consistently wore Zoom Structures for their dynamic fit and support and will continue to do so as long as Nike makes this shoe.",170307908
849576,2,09/17/2017,Durability is weak on the Structure 20 Been using the Structures since the Bowerman edition in 2006. Love the shoe. Unfortunately the 20's have started to wear out after 50 miles. The padding already has a hole and the toe sole is showing fast wear. Hope the 21 gets beefed up. I recommend looking for the 19 version.,170094180
849576,1,08/30/2017,"Didn't even last me a week These shoes are horrible quality, they did not even last me a week without the sole of the shoe breaking. It is basically a hole in the sole and makes an annoying and uncomfortable squishing sound along with the discomfort of the broken sole while walking. I would not recommend these shoes. I am definitely demanding a refund for a manufacturing flaw. I normally don't have issues with Nike shoes, but these are a bad batch.",169632164
849576,3,08/24/2017,"Foam Add more foam on your shoes please.These shoes would be perfect if they had a bit more cushion for long runs. Sure, lighter shoes are cool but if I want to run something faster I could just wear my streaks.",169444312
849576,5,08/07/2017,"my favorite running sneakers! I am big fan of air zoom running shoes as I own numerous pairs of pegasus, elite, and structure. My favorite is the zoom structure due to its amazing support and maximum comfort. Absolutely loved the 19 and 20 just turned out be as good if not better.",168255273
849576,5,08/06/2017,Best Shoes Ive Ever Owned the most comfortable and durable shoe ive ever had i would strongly recommend these,168041619
849576,5,07/31/2017,"A perfect stability shoe. I love this shoe. I've tried many Brooks and Asics shoes and never found one that was quite right. I need a stability show that doesn't weigh a ton. I put in 35-40 miles a week and this is the most comfortable stability shoe I have ever owned. It does fit a bit snug and I almost exchanged for a larger size but the fit feels perfect after one run.

Some of the reviews here are ridiculous. No shoe works for everyone, you need to know your feed and the product you are buying.",167681804
849576,1,07/29/2017,Dont hold up well I just bought these shoes a few month ago along with two other pairs of Nikes so that I dont have to wear the same pair everyday. After a few months of occasional wear the rubber on the front toe is already pealing up and the fabric around the ankle Is worn and tearing already. The shoe is also very narrow compared to last structures which I loved. I feel quality has defenitly dropped with this version. I would not recommend spending this much on a pair of shoes that will start to look horrible after a few month.,167550330
849576,3,07/26/2017,"The structure is decent The zoom structure is a decent running shoe. I used the zoom structure during track season and I noticed that it wasn't the best interval training shoe but for long easy runs it was good. The cushioning in the shoe ran out within a month which was a little frustrating. So if you're looking for a shoe that you want to use for interval training I don't recommend it, but if you are looking for a shoe to log easy miles this would be it.",166947307
849576,5,07/17/2017,"Great Stability If you are looking for a shoe with stability, this is the one for you! I run 40-50 miles a week and this has been my training shoe for the past two shoes Ive gotten. I plan on getting them again too!",166398574
849576,5,07/09/2017,"Still a great stability shoe! They're better than I expected. I've had my Zoom Structure 19s for a year now, and I've beat the Zoom Air cushion to death, so it was time to get a new stability shoe. I was worried about the move away from toe-box flywires to ankle flywires, and the change from loops to the ""Dynamic Fit"" system. My feet are narrow at the arch, so I often find myself needing to cinch the middle. The wider toe-box and overall narrowness of Nike seems to have alleviated that, and the dynamic fit system works better than I expected it to. It looks too unified and blocky, but it actually moves pretty well without pinching or warping. It was nice to have a fully functional Zoom cushion under my forefoot again, and I managed 2 miles in a row, which I haven't been able to do in my old Structure 19s for a while. In the store, I tried out the Lunar Glide 8s, and while I appreciated that they have the stability of the Structure 20s, the Lunar-foam is something I would only want if I was actually doing a long-distance race, since it's clearly a little lighter and squishier than the Zoom cushion, but for training the responsiveness of the Zoom is really what I'm looking for.",165985147
849576,5,07/01/2017,"Perfect stability running shoe After trying a few different styles, this shoe is the perfect mix of stability, comfort, and durability. I've logged about 50 miles so far with no issues. Fits very true to size.",165127710
849576,4,06/07/2017,"First wear This is my first Nike Air Zoom Structure and I'm happy to say that these shoes are pretty good. They're harder than what I usually run with and while there's more to be desired on the toe area, overall its a pretty good shoe",163322788
849576,4,05/14/2017,"Great Sneaker. Actually I am a SEVERE OVERPRONATOR and I am facing lots of problems of getting a pair of great stability running sneaker. I have tried out a few brands and motion control shoes is my only choice.The comments i left was bulky and heavier though great stability. I never put a thought of buying a pair of Stability sneaker until I have tried the 18 onward. Whenever I run,every strike onto the ground the shoe was so amazed to cope and maintain my fallen arch in position without further rolling inwards. I can enjoyed the great cushioning, light weight and without any stability issues. It has been an alternative choice for me other than motion control sneakers. My only comments is I believed that this model will also help those runners with fallen arch problem (overpronator) and benefit greatly from the stability if the curve design for the arch section of the sneaker straighten further a bit from the heel to mid foot. Great Sneaker.",161562350
849576,3,05/01/2017,"Not As Comfortable As The Air Structure 19's While not a total bust, the Structure 20's are nowhere near as good as the 19's in combining comfort with structure. The front of the shoe feels like you're running on a plank(and a thin one at that). Really disappointing because the last edition was superb. You overdid the structure side of the comfort/support equation.
The back section of the shoe feels fine, but overall I'm hoping they give out before my feet do so I can try a different shoe style.",160143704
849576,2,03/19/2017,"Felt okay for a bit, then went things went south I've been running in Structure's for the better part of a decade and was a big fan of the 19's. I've had most iterations of the model, but the heel and toe box with these have changed and caused slippage and the rear and a little *too* much room in the toe box. They felt fine enough for the first 50 miles I logged, but over time I developed a nagging achilles problem due to the restructured heel and a overwound ankle because of a change in some type of support/fit around the mid-foot and/or under the arch.

I later dropped in some Superfeet hoping they might help, but in the end they couldn't fix the fundamental issue with the 20's, so I've gone back to the 19's and my form/comfort/pain are all steadily improving again. For a stability shoe, the 20's were surprisingly (and regrettably) soft. 

Hopefully the 21's get back to the fit and form of the 19's.",155279230
849576,2,03/13/2017,"No widths available I am size 10.5, and always order 11 Nikes as they run small. This time, the length was fine but it was too narrow. So much so that I only had a small amount of lace available to tie a knot. I was dismayed that Nike does not offer this shoe in Wide. I returned it.",154623922
849576,5,02/24/2017,"Great Shoe Love this shoe! Not sure what people are complaining about, maybe they just walk in them or something which would explain bad reviews as most of the cushion is in the front. If you need support for running and are a mid-foot/forefoot striker, these shoes are great. The best shoes I ran in before these where the Zoom Elite 8, but since I have been training for a marathon, I needed more support and cushioning for longer runs. I have a slight pronation on my left foot which allows me to wear neutral shoes for regular training and runs up to 8-10 miles, but anything longer, I'll get shin splints and IT band issues. The answer... the Structure 20... I hated the 18 and the 19... but these are perfect for my marathon training as I add up the miles, I have had zero issues and have ran in comfort the whole time. I have 2 pairs to rotate and honestly, I consider these my shoes of choice for any run. The only down side is the tongue slips a little but I have weird feet and tongues seem to slip on all of them. I don't miss the flywire. In my opinion, the lack of flywire is a bonus... you shouldn't be tightening your running shoes that much to utilize it, they should be just slightly snug while tied as you put them on. All in all, a great shoe thats balanced and lasts miles.",152281813
849576,5,02/22/2017,"Very Happy :-) I'm 51 and run 25-35 km/week either on the road or on a treadmill to primarily stay in shape and have been running for 7yrs now. I've tried Lunarglides, Zoom Elites and recently the Structures. I've not tried any other brand apart from Nike's. This is the first time I am writing a review. Of the shoes I've tried, I personally prefer the Structures since it gives me the best arch/heel support and I've noticed less aches & pains either on short or long runs. I just proudly completed a full marathon wearing my Structure 20's which I bought for Christmas. Very happy with the comfort & fit it provided throughout the run.. and more importantly, very happy that I was not too sore after the run :-)

Great product! Thanks Nike! :-)

Loyal customer :-)",152099057
849576,1,01/29/2017,"It's not good news unfortunately This will be the first review i have ever wrote and for good reason.
Disclaimer!
I am a little obsessed with everything Nike, haven't wore or even tried a different sports product for 15 years.
I discovered lunerglides 3, years back and were absolutely fantastic, had them up till lunarglides 5 then i found the structure and have been wearing them year on year so obviously when the 20 came out, i was first in line to grab me one of those sexy beasts. Tried in store and felt a little more ""structured"" then my 19's. i thought this was a good thing. Few days later, it was time to give these bad boys a go. Done a 5 mile walk, They felt way too hard so i went straight home and put on my trusted 19's. finished a few chores i had left and called it a day. I was in trouble the next morning, I literally couldn't walk on my feet. I felt like my forefoot was walking on rocks. Bare in mind, I don't run marathons or anything of that nature, just walking and light training at my local gym. Back to my painful feet. I never felt anything like that so i got it checked out. Wait for it... turns out, i have ""plantar fasciitis"" now lets get something straight, im not saying the structure 20 is going to lead you onto this horrible syndrome but just make sure you have a good walk around in store before you make your purchase. It has been 2 weeks now and im still suffering and I wouldn't wish this on my worst enemy as it can completely put you out of service, Which was in my case.

I still love Nike and haven't complained, infact, i forced myself to go to the Nike store in westfields and took the new Pegasus 33 for a long test drive around the store and they felt great. They were the only shoe that eased my plantar fasciitis pain, of course i had to purchase them... oh the irony.

Conclusions.

Always walk around the store for as long as you can before you make any decision. The Nike team fully understand and wont hover over you and be like... ""hurry up and buy"" 

Hope this helps.",148733313
849576,2,01/25/2017,"Not fond of the new lacing style. I've ran in every pair of Structure's up to he new 20. Loved every pair. Even bought an extra pair of the 19's. But the lacing system/style on the new 20's is not only unattractive but very uncomfortable. I ran in them twice, boxed them up and gave them away to a shoe drive. I sure hope the 21's will go back to the old lacing system. I hate having to switch shoes.",147427996
849576,1,01/16/2017,"ouch 1. very uncomfortable to wear 
2. very narrow

i have pain in my arch foot for almost 1 week

but i cannot return because i buy in nike Malaysia i already return to Philippines ..",143977356
849576,3,01/15/2017,"Disappointed I got several pairs of these for Christmas. I chose this style because I had been wearing the Structure 19 and loved them. I stand on my feet all day at work and need a very cushioned shoe. The 19 were perfect. After years of searching for a shoe that had the right cushion and stability, I had found those in the 19s. For the first time in years i could standon feet all day and my feet not hurt. Of course I had no reason to think the new version would be any different. Well I was wrong. I have 5 pairs and alternate them daily but they still hurt my feet. These shoes are no where near as cushioned, so I'm back on the hunt.",143807634
849576,5,01/12/2017,"Great Trainer I've gone through a number of different brands for stability trainers, and the Structure series is far and away the best--the only one that hasn't led to shin splints. I usually get 450 miles out of a pair before having to replace them, but I'm a pretty light fella (125 lbs). At that point, they still look basically brand new (so my girlfriend steals them when I'm done). She loves them so much that she has a dozen or so pair of them she's taken from me to color coordinate her outfits. Again, great Trainer.",143347359
849664,5,11/15/2017,Bring on the weather! It's that good. Between this shoe and the Zoom Fly you are good to go running! I normally where a size 9 but went a half size up in both shoes to a 9.5 and they are perfect! G~,176127332
849664,5,05/17/2017,Pretty Dang Good Got these shoes for training for the 1600m and 800m and they work like a charm.,161766547
849664,5,03/18/2017,Legit Epic These are amazing. The shield works like a charm. Good job Nike,155162376
849664,5,01/29/2017,Good to go on the run Theis shoes are awesome because when i ran with other shoes they would give me feet pain and i heard theis shoes they were good to run it and comfortable so i buy my self a pair run in rain and at the end i feet felt awesome.,148829866
849664,5,01/20/2017,Great Shoe Really Comfertable and really light weight. Strangely recommended!,144396002
849664,5,01/05/2017,"absolute perfect shoe folks. please listen to me hands down this is the best running shoe ive ever owned, these are my go to now, super comfotable and makes me want to run. really look forward to wearing these, i cycle these and pegasus 33 every other day...",142026541
849664,5,12/23/2016,Worth the money This shoe is simply amazing. It is very high quality and has a great cushion.One thing I really love is as soon as I take off I get a spring like affect. It is a 200 shoe but if you have the money you wont regret buying these.,140294150
849664,5,12/18/2016,"Just the ticket for cold-weather running I primarily do my running along Chicago's lakefront. In the winter, there is a good amount of slush, ice, and water, and I frequently have cold and wet feet when I return from a run.

Winter arrived a little later this year, but hit with a vengeance. I've taken these shoes out several times in fresh snowfall, freezing rain, and slushy conditions.

They have performed really well - the aggressive tread pattern on the bottom gives me a lot of confidence in bad weather. On small issue is that the tread gets little rocks wedged in it really easily, and bits of the tread can get damaged if the rocks force the tread open and expose it to damage. Just clean the rocks out every so often and you'll be good to go.

These shoes are water resistant, and will do a much better job of keeping your feet dry than regular running shoes, but they're not waterproof, so splashing in puddles will bring in a little dampness. Breathability is good, and your feet won't get all sweaty and clammy.

Cushioning is excellent, just like the regular LunarEpic Flyknit shoes they're based on. The soles are a medium grey color with speckles, so they won't really show dirt like the regular LunarEpics do.

The fit is great, once you get used to the sockliner around your ankles. For me, wearing a sock that came up above the bootie worked best, as I had some rubbing and chafing when I wore low or no-show socks. Everything is sealed up really well, and there's no tongue for road salt and sand to work its way under.

Overall, this is a great shoe for a specific purpose - outdoor winter running. I really like my pair and would give them a strong recommendation!",139763453
849664,5,12/07/2016,"Warm and Cozy I bought these shoes for winter running so my feet could stay warm and dry. The first thing I noticed about these shoes is the soles. They have a ridiculous amount of cushion. It feels like I'm running on clouds. The shoes also provide the perfect amount of breath-ability, and warmth. I've run once with these shoes in the snow and they did a great job of keeping my feet dry. I would highly recommend these shoes to anyone who is looking for durable yet comfy running shoe.",138207922
849664,5,11/14/2016,"Felt like I needed to leave a review I finally decided to make the switch to Nike running and I was blown away. I value comfort in a running shoe the most and this sneaker delivers big time. Theyre very lightweight and the sole has great cushioning. If youre a fan of sock like sneakers then I promise this sneaker is for you. I havent tested them out in rainy weather yet but I sure cant wait to try. If they truly keep my feet dry, which I imagine they will, then to me this is the perfect running sneaker. I do recommend buying them in person so you could try them on before purchasing. I had to buy a half size larger.",134616456
849664,5,11/04/2016,Weather resistance! My initial impressions after one run and wearing all day. Picked up a pair this morning and ran a few miles in wet weather and my feet were dry! I felt like the shoe breathed well. Traction was solid on slippery painted surfaces and ground with lots of leaves this time of year. I'm based in Seattle and this fall has been very wet and muddy. A shoe like this will benefit anyone looking to work out outside wanting a higher top weather resistant version. Will also test in gym over the next few weeks. Thanks Nike!,133517390
851622,5,10/20/2017,"Perfect fit Fits great, comfortable, I got blue & black Airmax.",173844915
851622,5,02/15/2017,"Excellent Best shoe on earth-highly recommended-.-Very comfortable,stylish and the perfect price for this shoe make it a legend.",151027313
852461,5,10/21/2017,"Amazing shoes When I first got the Sequent 2, I thought it was on the lower end of the Air Max spectrum having had a range of Air Maxes from the 97 to the 1. Ever since then, though, I have realised that this is probably one of the best shoes I have ever used. I have stopped using my other shoes in favour of using this. The comfort and the look both make this shoe great and it is also very durable. I have had it for 6 months and have used it for many things but nothing has happened to it. All in all, it is an amazing shoe and I would highly recommend it to anyone who is looking for a shoe for running and just daily use.",173861304
852461,2,10/16/2017,"Please fix the issue My boyfriend absolutely loved these shoes. He even went out and bought a second pair right after because how comfortable they were for him. Its hard to find shoes for a size 14 and that are comfortable on your feet. But now the issue is both pairs he has the bubble busted on the left side. AND LET ME SAY THIS, he isnt the one to ruin his shoes he likes to keep his shoes nice not to mention one of the pairs he had only worn a handful of times now were out 200 plus dollars on some busted shoes",173747286
852461,1,09/06/2017,"Very bad product Very bad shoes. I bouhgt these shoes since 3 months. The bubble air of one shoe broke é months later. That mad lot of nause. One month later, the bubble air of the other shoe broken. And now i can't walk. Very expensive for that.",169797486
852465,2,10/22/2017,Uncomfortable These were so uncomfortably. I felt like I was running on cement. I like running shoes with cushion on the sole as I have flat feet. Please help.,173863527
852465,3,09/21/2017,"Large toe box I bought these on clearance last month. Loved the black with the grey detail. As soon as I tried these on the toe box, not even sure this is what it is called as I've never had a problem like this before, felt really large. I usually buy EVERY pair of running shoes (nike) in a size 7. They fit but had an abnormal amount of room for my toes, I would not feel comfortable running in these. I had to return them.",170213456
852465,3,06/30/2017,runs big buy a size down at least I went a size down and they are still a little too big,165081536
852465,1,05/05/2017,Super cute but SUPER UNCOMFORTABLE! Hi had high hopes for these......these say they are for running but I dont think so I could barely get a mile on my treadmill without my feet throbbing and achy. I run 4-6 a day 5 days a week. Just horrible! They have the weirdest arch on both sides of the footing in the shoe it was very unpleasant. Sent them back same day.,160594006
852465,5,02/08/2017,Very comfortable shoe I bought these shoes because I love air Maxs. Theyre great for my plantar fasciitis! I have super wide feet and the material used is a perfect fit for my feet! Will definitely keep buying these,150112977
863764,5,11/22/2017,Great Shoe! The Vomero 12 is a great update to the not so good Vomero 10. They are very comfortable and have fantastic cushioning.,176391143
863764,5,11/20/2017,Vomero 12 This product has great stability and comfort. I bought two pairs. I am thinking to buy third because of sale of the shoes. This is the best shoe of the Nike brand. I have used this shoe for 3 months.,176223163
863764,5,11/05/2017,"Vomero is STILL it! I had been using Vomero 10s but couldn't find them anymore so I jumped to the V12. At first, they seemed to have less overall shock absorption than the previous V10. I was afraid that this new version would be so different that I would have to seek out another shoe. As I continued to wear them for regular runs, that impression turned to one of stability. I really like the lightness of the shoe as well as the breathability of the material and overall fit. The lacing gives complete comfort while providing the utmost sense of the shoe being one with my foot. While I haven't used them in snowy or very wet conditions, I anticipate that they will deliver like the old Vomeros. As always, Nike melds function with style. This Vomero 12 definitely doesn't disappoint and I look forward to the miles ahead.",175608028
863764,2,11/02/2017,Have to return VOMERO 12 After years of using NIKE AIR ZOOM PEGASUS I decided to try Vomero 12. I guess it was a mistake. Once I put them on I felt some pressure in the right foot plantar fascia area. I still decided to use it for few days and see if it goes away. On day 3 I barely finished my 3 mile walk with the pain in both feet.,175525398
863764,5,10/12/2017,Awesome Great shoes. I have never had plantar fasciitis for a while.,173526663
863764,5,10/12/2017,"Vomero 12 Very comfortable shoes. Although I've used my Vomero for longer races I believe the sweet spot is from a few miles up to a half marathon as it is a comfortable shoe and still fairly light.
It is an upgrade in comfort in my opinion from the Pegasus which, although lighter, would bother me after 10/15Kms.",173526041
863764,1,10/04/2017,Bring back the Vomero 11s I have been running in Vomero's for years. Always so comfortable when I get a new pair and go running. These 12s felt different immediately. I have tried to run in them for a week and a half now and everything from the balls of my feet all the way to my knees hurts every step. Not gonna buy these ever again. Now to find a new running shoe. Disappointed.,170832449
863764,5,10/04/2017,"Great Shoes Love the vomero 12s. Used to have a pair of 8s a few years ago and just recently (within the last 6 months) finally got rid of them. The 12s, while not used for running, provide the support, cushion, and look I was looking for in an every day shoe. I do like the changes they've made from the older models and think these look much nicer. I bought the all black and love them.",170824414
863764,5,09/28/2017,"Dope and comfortable The space blue color is dope. Very comfortable shoes, I use this pair for casual wear around town. I have another pair that I use for running. Plush and cushioned for all types of runs.",170403345
863764,5,09/20/2017,Love this shoe!!! These shoes couldn't be more comfortable. I feel like I am floating....,170184061
863764,3,09/20/2017,"Comfortable and good running shoe, but not very non-durable The Vomero 12 maybe the most comfortable running shoe I've owned. I really enjoyed running in them. 
The Vomero has been my favorite running shoe lines, which I've owned over twenty of them in the past eight years. Unfortunately, I wore through the bottom of these V12s by the toes in less than 150 miles. I hope it was just defective pair, because I can't afford to keep replacing them in less than two months. Previous Vomeros averaged about 300 miles for me. I am 5'9"" and 170lbs. 
I gave them 3 stars - 5 stars for use and 1 star for durability. 
YMMG - literately and hopefully for the better.",170183666
863764,1,09/16/2017,"Horrible Blisters Do not buy this shoe. The lacing system with the compression straps will give you blisters on the inside of your arch. Horrible horrible waste of money. Ive purchased Nike running shoes for well over a decade and never had this issue. The compression lacing system is beyond bad, its damaging.",170054236
863764,5,09/02/2017,"Love Them!! I spent years trying to find the best running shoe for me and I think I have finally achieved my wish.
Usually, after long runs, my knees ache but after running in these my knees feel great.

Overall wonderful product.",169705974
863764,2,08/30/2017,"Very Frustrating I have retired my pair of Vomero 12's after 200 miles because I have already worn through the sole and into the midsole. I have never had this happen before. 
I usually retire shoes because they just run out of cushioning and spring.",169628076
863764,5,08/25/2017,"One of the better training shoes I've used This is one of the better pair of Nike's i've owned. I was running exclusively in the Lunarlon series, mainly the Lunar Epics. Although extremely comfortable, the durability wasn't there. I then bought these and have been running in them for about 2 weeks and I think I am a converted Vomero guy now. Great fit. I feel the toe box is a little wide but still a great fit. Great cushion. Feels soft like Lunars but I feel the shoe is more responsive. Also, the traction of the shoe seems to be way more durable than the Lunar Epics and the Zoom Fly's which i was using earlier this year. It's just a solid shoe. Very neutral too. You get soft cushion but you also get a responsiveness of a harder soled shoe. I will definitely be buying another pair of these soon. One recommendation for Nike, if you could make this into a true flyknit show, that would be dope.",169450834
863764,4,08/24/2017,"Great Product I really liked this shoe. It had a lot cushion in the bottom of the shoe. It overall had great stability and I liked it's design. But it ran a little narrower then what was advertised. So, in the end I had to send them back. The extra wide shoes only came in one color so, I didn't get another pair.",169443994
863764,5,08/14/2017,"Perfect fit Shoes fit perfect. Might be narrow for others, but I have a narrow foot, so they fit me perfect. Lots of cushion. Only problem is they dont have good traction.",168652655
863764,5,08/11/2017,This is a Good running shoe. This is a Good show to run in and they are very comfortable.,168531849
863764,5,08/08/2017,"This product is great The color is beautiful. It is very comfortable. I usually wear the Nike Free Series, but this time I want to try the shoes with more cushion, so I got this and it is really great!",168342563
863764,5,08/05/2017,Nike Vomero 12 Best Fit so far from all others vomero series. They did a great Job on this vomero 12. Cushioning diffenitly the best so  far . Fit is the best an accurate on the width and length.,167950068
863764,5,08/02/2017,"My favorite running shoes, out of the box Just got these and ran my usual 6 miles and the support and stability is the best I've ever experienced with any shoe.I have a tendency to supinate my right ankle and these shoes correct that with what feels like more surface area contacting the ground on each foot strike.

They seem to have the best blend and compromise of cushioning,comfort,stability and weight of any shoes I've ever had.

I usually wear size 10 but returned them for 10.5 which provided for a thumbnail of room for my big toe in the toe box. My foot is borderline 10 > 10.5. The regular width was perfect.",167755712
863764,5,07/06/2017,"Theirrrr BAAAACKK!! I've found that there is a generational 'skip' with the Vomero, however, Nike has brought back what Vomero lovers have come to know and expect from this shoe. 
Having previous iterations before, I found I needed to skip or pass a generation of this shoe because of various changes that were made. Last one I had was the 10, which I thought couldn't be beat, but was I surprised with this version 12! 
Super super comfortable and cushiony without feeling like you don't have contact with the ground. Amazingly done Nike! 
Thank you for bringing these back to the perfection that they are! 
Love the new Vomero 12! Now, lets crank out some more colors so I can stock up on these!",165689428
863764,5,07/04/2017,"Love this shoe....in wide I had several *early* Vomeros (the 1st through the 3rd, and the Vomero 9), and obviously this is a completely different shoe. But in all those earlier Vomeros, I was a regular/D width size 9. In the Vomero 12, I tried it in my regular size and the length was perfect, but definitely pinching my lateral forefoot on both feet. Returned, and got a pair of 9 wide from a local retailer. Perfect fit, and very happy with the cushioning. Had a mild hot spot on my inner right heel, but could have been a sock issue. Wish Nike made the wide in more colors!",165450923
863764,5,06/22/2017,Best ever I'm an old goat; ex runner...medical issues rule that out now. So now I walk for the most part. Over the decades I have had dozens of shoes. I was a die-hard Pegasus wearer until even the widest grew too narrow for me. Every time I wear these shoes I am amazed at the comfort and support. Where were these all my life?,164287033
863764,5,06/19/2017,"Favorite long distance shoe I switched from the Pegasus to the Vomero starting with the Vomero 11. My only complaint with the 11 was poor arch support. The Vomero 12 has better arch support. It is now my favorite shoe. 

I got 400 miles out of the Vomero 11's and they're still in my rotation. I expect something similiar from the Vomero 12.

Overall the shoe is more comfortable and feels a little more cushioned, but in a firm way. Plush is probably a good description. The 12 feels slightly less responsive than either the Vomero 11 or the old Pegasus. It is a fair trade for the improved arch and cushion.

I have a neutral stride, extreme heel strike and flat feet. I've struggled with plantar fasciitis among other things. This shoe feels great to me. Just enough support and a very neutral feel.

Looking forward to getting a lot of miles in these shoes.",164118294
